danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,k_cluster,id
0.414,0.128,-24.615,0.0461,0.993,0.954,0.0962,0.139,112.439,158000,4,5qHa8gZdBKxvseAyE2R2qe
0.606,0.869,-9.324,0.0381,0.00449,0.000226,0.267,0.936,121.301,308800,1,5QhdEo73fM2wIFKbXvOkDd
0.553,0.864,-4.038,0.0414,0.0736,0.000311,0.138,0.437,136.128,260017,0,5QHElgktygMkgRdpPhXfn2
0.525,0.893,-6.543,0.947,0.86,0.0,0.791,0.28,88.324,633440,3,5qHfwGoSzubgtZZidBnZi0
0.763,0.603,-8.588,0.11,0.0652,2.3e-05,0.0832,0.593,92.992,179693,1,5qhtdHmxEtZSEM1H7rn8Mj
0.511,0.0305,-28.024,0.0547,0.995,0.948,0.109,0.481,126.4,173403,4,5qHvqnOmsgk9zJ77tBPGj4
0.697,0.836,-5.551,0.0366,0.00669,0.664,0.091,0.682,136.01,188425,1,5QHwBRcnm2lV1o3Su5gGTE
0.358,0.192,-9.037,0.0406,0.821,0.0,0.122,0.226,164.45,218467,2,5qHx4NUyx6sd3AOifxdRDY
0.621,0.0622,-20.723,0.89,0.644,0.116,0.132,0.15,163.974,340067,3,5qhY3ED1lx7Hy9kaKnryaU
0.755,0.614,-9.481,0.0548,0.542,0.00879,0.0937,0.148,124.02,238067,2,5QI8TzL0eOULZSwsr1FJzu
0.654,0.756,-9.328,0.0423,0.113,0.796,0.103,0.57,97.996,275510,1,5qIGheFvtMbdmffqHvaBvV
0.327,0.159,-11.098,0.0433,0.925,0.00136,0.113,0.0614,126.809,114520,2,5QIkWpgfZHlhUBI099FWnC
0.489,0.368,-8.359,0.043,0.349,0.00071,0.11,0.245,82.462,247200,2,5qizUaJepbFJ5qGZyuyQim
0.625,0.685,-6.705,0.33,0.371,0.0708,0.236,0.834,116.937,204253,1,5QJ2hs1d22vxT8f2Jz29M2
0.414,0.205,-6.984,0.0326,0.951,0.0,0.148,0.115,80.653,213590,2,5QJ5ICpA44RUm2l6mJtwGD
0.405,0.0289,-28.138,0.0431,0.995,0.922,0.144,0.133,157.216,202750,4,5QjGudbECrTR2yRa2AdZBV
0.578,0.385,-9.702,0.0275,0.648,0.000332,0.154,0.377,124.106,156627,2,5qJIue471i85gy4Fgd3Wov
0.548,0.947,-3.184,0.0517,3.33e-05,0.0226,0.184,0.193,110.003,282987,0,5qJVHKdT7uo8xLbszkYyAc
0.401,0.941,-5.652,0.0349,0.0068,0.607,0.288,0.732,127.178,310893,0,5qk1xXcERl8RW645ztqDAW
0.615,0.281,-19.789,0.938,0.741,0.0,0.101,0.259,77.194,966960,3,5Qk2yy7NTtlkVBQ3F5t6sK
0.498,0.638,-9.323,0.0944,0.33,0.311,0.123,0.17,107.002,268960,0,5Qk4fyP21ZCvqHIWXJ7yOl
0.629,0.201,-21.081,0.939,0.932,0.0,0.316,0.529,84.21,637400,3,5qkpMDNGni23Bu3lZSnvH2
0.574,0.845,-6.58,0.102,0.0468,0.783,0.327,0.336,164.011,237252,0,5qKVcFWolHOWPupR077TbN
0.767,0.787,-9.897,0.0331,0.0163,0.583,0.0513,0.964,126.879,266200,1,5QLHGv0DfpeXLNFo7SFEy1
0.631,0.123,-18.826,0.953,0.837,0.0,0.144,0.364,83.24,866467,3,5QLpfbb0sox0Vx2dLQWPzR
0.64,0.493,-8.471,0.0269,0.699,0.0,0.0586,0.579,93.022,185974,2,5QLUdCEJ1oJkFPiPg7sEdd
0.915,0.813,-3.59,0.308,0.236,0.0,0.154,0.849,131.876,194355,1,5qLWxr5Cqg0yuRNxfex7dY
0.793,0.585,-4.316,0.324,0.112,0.0,0.127,0.363,100.12,151353,1,5QlWzeA7AVTcpVcZudwtI7
0.695,0.506,-12.568,0.937,0.964,1.11e-05,0.113,0.253,114.777,317600,3,5qlXyeZjrsDmzbRl4oaofN
0.155,0.235,-22.332,0.0463,0.904,0.835,0.0841,0.104,66.681,1217067,4,5qMBDUqS4OVfsqmb2tIWFA
0.576,0.824,-5.473,0.0534,0.131,8.58e-06,0.0664,0.715,181.973,242853,1,5qMEjHgdEgPnmedpBZ1SzO
0.783,0.388,-10.232,0.0728,0.0385,6.66e-05,0.0744,0.659,117.963,165364,1,5qmkdCvhZh9oMUQKJGclAE
0.715,0.624,-3.046,0.114,0.11,0.0,0.123,0.412,158.087,173325,1,5qmq61DAAOUaW8AUo8xKhh
0.138,0.0179,-28.041,0.0552,0.962,0.000603,0.233,0.0384,82.703,246240,4,5qMrDH1pbfgDcLU3dH3B0j
0.269,0.226,-20.567,0.0334,0.962,0.94,0.11,0.0815,48.294,205505,4,5qMWKiZ8NELjkXmCiMf0BX
0.533,0.212,-12.486,0.0352,0.993,0.926,0.101,0.212,107.941,252394,4,5qMWvCm0ufA59sLxdCmN3U
0.573,0.946,-4.872,0.0895,0.182,0.000205,0.161,0.882,160.788,178665,1,5QN2EOIp6XFXCV85dOp35H
0.657,0.968,-3.446,0.153,0.0725,0.0,0.377,0.533,140.012,204071,0,5qn2hHWSeY7b0TlnOTEZAb
0.407,0.361,-14.63,0.0337,0.558,0.000264,0.0807,0.158,120.386,248067,2,5QN44mkwFWRhJ0H1VuGoho
0.534,0.657,-6.112,0.0454,0.0495,0.000301,0.14,0.282,124.737,236440,0,5qN5bEU3LL1LroOla5FkaE
0.719,0.903,-5.07,0.378,0.318,0.0786,0.962,0.544,123.064,141199,0,5QNEtckbp2AR7gVnknuZoK
0.762,0.665,-6.92,0.0471,0.169,0.0,0.103,0.961,115.946,193640,1,5Qnk8vP5g9l5SDQKU3qyYQ
0.384,0.0117,-31.364,0.0458,0.994,0.913,0.105,0.167,100.713,140500,4,5qob7OKrAv9Sld67bNg3au
0.818,0.595,-12.361,0.135,0.459,0.351,0.126,0.93,82.206,166120,1,5qoLtZ7tQcfe6IA2q14Auu
0.505,0.389,-12.251,0.0263,0.327,0.434,0.114,0.238,160.054,175009,2,5QOmCG8ujCRA7lgDOFJXv6
0.388,0.525,-6.982,0.033,0.783,0.0,0.136,0.719,121.786,163474,2,5qoT6MJByLif7MNrBeyiYO
0.331,0.0401,-23.131,0.0449,0.978,0.897,0.11,0.0413,106.306,118188,4,5qoUtJVdcNWR3EndlthjYH
0.523,0.794,-6.818,0.0471,0.0134,2.62e-05,0.141,0.391,138.025,238560,0,5QPachkZsP2xHp52FIoX0d
0.558,0.719,-5.113,0.0267,0.0367,0.0,0.115,0.371,112.027,208600,0,5QpaGzWp0hwB5faV8dkbAz
0.475,0.889,-3.999,0.0608,0.00152,0.00042,0.0884,0.236,148.957,210405,0,5QPdOoWGVpk51zi8xhZq5T
0.616,0.101,-15.39,0.838,0.203,0.0,0.0792,0.424,167.825,384853,3,5qQ387SyRQ5L3EpCf9CWDo
0.583,0.37,-11.365,0.396,0.151,6.42e-06,0.0937,0.12,214.796,195972,0,5qQmztguDDTSLrsnAypAGy
0.825,0.869,-5.335,0.334,0.0227,0.103,0.279,0.699,132.055,226672,1,5QQrPVZv6mlJ7rB3UEoZck
0.68,0.044,-14.891,0.903,0.293,3.27e-06,0.175,0.294,116.206,336027,3,5qQZut19zYkp13ekWkgqUd
0.421,0.0967,-16.441,0.0509,0.91,0.415,0.218,0.183,77.401,763467,4,5qRJZGqWHMpKRxk8rmAVto
0.551,0.537,-7.595,0.034,0.705,0.0,0.0802,0.493,126.421,196493,2,5qrSlOut2rNAWv3ubArkNy
0.68,0.988,-2.579,0.0941,0.00303,4.39e-05,0.299,0.176,144.03,203750,0,5qRUEyakcE4cKgxAFrokNm
0.675,0.317,-22.276,0.87,0.971,0.0,0.163,0.498,78.556,99773,3,5QsAs1ZYNEV5wOLzqTuJ6C
0.652,0.98,-3.072,0.0957,0.0209,0.0,0.0816,0.669,97.987,202720,1,5QsnYhECgbEEoHCcHsDMrA
0.379,0.0694,-18.917,0.0824,0.978,1.25e-06,0.171,0.109,68.635,252773,2,5qT6zWun9195uar1sCFNZg
0.581,0.975,-3.602,0.0543,0.00229,0.0,0.305,0.468,135.017,223515,0,5QTATIkC6dH9c8IMmqoF4q
0.711,0.618,-9.707,0.0464,0.456,8.89e-06,0.164,0.938,121.96,164360,1,5qTgyX3Qa1CXFMvna6Fasv
0.561,0.263,-13.881,0.0613,0.85,0.0,0.106,0.609,128.591,164107,2,5QTW3jCJQd4ZUb3gTbaZas
0.333,0.927,-8.55,0.0733,0.0029,0.000208,0.297,0.385,141.466,308120,0,5QTxFnGygVM4jFQiBovmRo
0.746,0.576,-4.796,0.0345,0.0204,0.0811,0.0959,0.0769,123.036,173951,0,5QUbOFOkbDlt4ZY7bdL4Am
0.697,0.396,-9.241,0.039,0.823,1.33e-05,0.114,0.212,92.978,222937,2,5qVgjRn125fERbF5bY7Zvb
0.613,0.141,-15.76,0.881,0.793,0.0,0.0837,0.189,166.939,238867,3,5QviJj9fBGgNfRbWc3oyDh
0.891,0.369,-9.094,0.208,0.00169,0.027,0.101,0.0525,129.94,132923,2,5qvLSTAMeuNQebMiITgljd
0.305,0.0441,-30.136,0.0334,0.863,0.903,0.102,0.274,99.17,206280,4,5qvyi9KaWHNjfxQRpj96lO
0.429,0.093,-15.944,0.0433,0.882,0.00703,0.111,0.208,129.661,293973,2,5qW6ZYct54PhKliCntyxRX
0.578,0.0986,-30.18,0.927,0.918,0.0,0.529,0.267,86.871,1552800,3,5qWCnaBYOzt3psNoorUmJ6
0.669,0.193,-13.63,0.86,0.641,0.0,0.115,0.172,110.707,1272842,3,5qWEa6AW3vRz1IQRgxuD3K
0.279,0.607,-9.079,0.0366,0.131,0.33,0.0576,0.429,135.096,787547,0,5QWOJW2k46ZIe61xzR6NpF
0.587,0.747,-5.695,0.0316,0.0335,0.00316,0.379,0.565,96.93,169255,1,5QWvi6JbRVpeFm1Db7ZMok
0.663,0.643,-4.383,0.0316,0.535,0.0,0.308,0.368,121.97,228907,1,5qX2ZJoLEyFCTAdaCqUo7s
0.481,0.888,-4.986,0.0534,0.0146,0.00449,0.0972,0.593,105.781,224227,1,5qX4r5vT9bY8xMsiKuZhQn
0.739,0.626,-7.666,0.0389,0.658,0.0,0.14,0.812,126.388,162760,1,5QXAMj4GVRUPOQVUNJjLJl
0.682,0.627,-5.481,0.14,0.125,0.00309,0.261,0.237,129.956,192000,0,5qXBSsV4uMtyAeL1ZkWPqr
0.421,0.58,-7.011,0.0285,0.265,0.0136,0.0973,0.403,129.959,235827,0,5QXqz1KDz8Z8DmfQoxWmmy
0.497,0.23,-8.22,0.0399,0.894,2.34e-06,0.0934,0.347,125.822,203853,2,5QY4JhMKx4aBAaZcosncqd
0.0,0.0903,-17.804,0.0,0.0843,0.0,0.0,0.0,0.0,5173,4,5qYf1uGct6isFPae84ufKT
0.634,0.677,-7.19,0.0448,0.318,0.0,0.0902,0.939,95.792,179120,1,5qyq1H5OPMlfuvZQ1wQNo7
0.457,0.621,-5.923,0.138,0.218,0.0,0.0944,0.634,85.359,224638,1,5QZKcQDp0tCcvMdyqEciBV
0.154,0.000539,-37.775,0.0479,0.967,0.00474,0.0795,0.113,80.026,93227,4,5qzPw6DYesDPKHZReWYjzL
0.589,0.194,-13.551,0.0974,0.972,0.873,0.0841,0.474,82.123,163500,4,5QzUEV4NtpM1HNabxklAOl
0.432,0.0993,-14.688,0.0459,0.981,0.0287,0.132,0.155,81.436,213252,2,5qZVuornKKdSdsHPnsJjWT
0.613,0.362,-15.924,0.03,0.729,0.9,0.111,0.49,92.008,234783,2,5qZzkhTtNx5T7hkXr2coqH
0.492,0.4,-8.225,0.0348,0.175,0.0,0.106,0.189,122.681,223440,2,5r0mgVWhaI2ZDzrXeXrEhq
0.653,0.731,-6.156,0.0372,0.227,0.0,0.461,0.458,111.973,187508,1,5r0SIoi8bnhHybW3ykNHts
0.459,0.859,-5.858,0.0492,0.000792,0.0,0.0729,0.408,100.107,232350,0,5R1jqzHN5H7sJ47hJxLsfQ
0.514,0.961,-1.675,0.0763,0.00232,0.0158,0.334,0.202,172.005,248372,0,5r1SN9oydMavI39zqAwBoK
0.66,0.57,-8.831,0.0451,0.0626,0.179,0.121,0.528,123.997,174209,1,5r3t2sftGlEi8JZn0OSO7S
0.667,0.859,-5.0,0.0365,0.0243,0.0,0.107,0.431,125.969,173571,1,5R3WNRACAMPJzDmqvrrJqn
0.551,0.848,-6.249,0.0394,0.00183,0.0,0.35,0.209,140.024,229907,0,5r420pFuF3pqHrfPwueHaf
0.48,0.159,-24.273,0.0307,0.988,0.908,0.136,0.246,104.091,164072,4,5R45pPNtfvlPhT9ryxUm3B
0.374,0.798,-4.66,0.111,0.022,6.29e-06,0.403,0.311,152.058,160600,0,5r47m8Td4m1CCzCHiKDBEd
0.381,0.283,-7.079,0.0302,0.891,0.0,0.183,0.263,75.786,233053,2,5R48ngK8BagoCaaxA7OLzS
0.551,0.0323,-24.155,0.191,0.995,0.972,0.0972,0.703,176.391,74173,4,5r4OlQ86NhqM4kedvlFMws
0.748,0.52,-7.014,0.0412,0.283,0.0,0.0905,0.696,131.981,247320,1,5R6JIkJgOoKaF4lwwwq44s
0.66,0.866,-3.426,0.252,0.286,0.0,0.237,0.726,97.345,455947,1,5R6mbYa9H4OmhIR3sc0z1x
0.726,0.719,-5.122,0.234,0.137,0.0,0.66,0.826,121.911,319401,1,5r6UJphd3l3sVEfeZpEZHy
0.322,0.0028,-34.659,0.0445,0.995,0.922,0.114,0.265,63.034,128084,4,5R6uVJy58OxgyA0BQbY7Tk
0.711,0.848,-4.333,0.0359,0.421,0.0,0.235,0.728,115.988,198277,1,5r8b02M37428Axrmya9Nrv
0.569,0.969,-5.273,0.209,0.00127,4.35e-06,0.0493,0.333,138.938,266763,0,5R8IEz7wqrbgTW2u8c52gU
0.707,0.228,-13.652,0.868,0.873,0.0,0.125,0.392,93.185,154267,3,5R8rfIEkBQCCSApS9pFEeE
0.756,0.506,-8.379,0.0573,0.613,0.000241,0.0849,0.776,108.979,201687,1,5r8SYg3CHqMHlCNSgnCvBo
0.475,0.673,-4.972,0.0351,0.00363,0.0,0.0648,0.273,81.001,227813,0,5R8tka2uRt4OmYAl7flifG
0.8,0.546,-6.927,0.0392,0.0904,0.00357,0.068,0.347,120.016,219417,1,5r8ZIu2d6HNIAIbPLiTAmA
0.426,0.584,-5.293,0.296,0.0383,0.0,0.188,0.272,193.437,193213,0,5R9a4t5t5O0IsznsrKPVro
0.45,0.904,-7.736,0.046,0.0872,0.108,0.102,0.689,125.072,356000,1,5r9AgnhkPQXeKG1w5rauDq
0.524,0.743,-6.028,0.13,0.531,0.0615,0.153,0.543,159.477,216008,1,5r9DRcXgjBxSNJJxhi6g1U
0.72,0.507,-18.01,0.862,0.849,0.0,0.141,0.732,114.178,51147,3,5r9sRc6U6bVHNu7FQE7Rou
0.705,0.634,-8.375,0.136,0.229,0.00159,0.336,0.572,156.097,203333,1,5R9TWqXOVzHfRjpZQd8Dc0
0.103,0.086,-20.715,0.0399,0.978,0.963,0.0987,0.037,57.545,245714,4,5R9ukMX7BDIy1WJYsAhBD6
0.622,0.231,-18.523,0.945,0.701,0.0,0.591,0.698,81.01,163000,3,5R9V4mlrMTigG9uMAukZYO
0.614,0.0269,-28.0,0.186,0.996,0.969,0.13,0.609,135.382,169437,4,5rAovpZl26fIwe2SazYiiZ
0.71,0.298,-14.362,0.921,0.975,6.9e-06,0.811,0.373,130.441,1521973,3,5rasaZYGOCMNVzMsYmP6fI
0.719,0.611,-5.01,0.0403,0.0582,0.0,0.155,0.489,129.962,212354,1,5raTDhlbxFDnpn89bxArdH
0.531,0.34,-20.661,0.7,0.895,0.895,0.111,0.319,130.524,278314,3,5Rb0oWvG7TmsGnu9u6oGBf
0.654,0.0696,-23.162,0.937,0.598,0.0,0.449,0.334,85.191,60836,3,5RBbaxCZICNndU2SsuZd7t
0.389,0.922,-5.196,0.112,1.84e-05,0.000488,0.125,0.309,171.003,172018,0,5rbdYiQwzLpHxBOQsJrMsE
0.884,0.618,-4.865,0.0719,0.16,0.00842,0.11,0.506,145.038,172920,1,5rBJKunLSb8zqglwnkzUAx
0.518,0.474,-8.34,0.0287,0.322,0.0,0.1,0.164,106.512,221173,2,5RbjZdW8vLZQJpRAZwNIdX
0.69,0.732,-5.741,0.0336,0.16,0.341,0.143,0.692,95.341,298773,1,5RBz7DhODMg5hVM5vJ9NrM
0.666,0.426,-9.228,0.147,0.383,1.56e-05,0.109,0.587,159.963,173868,1,5rBZF2fl4Avi4K0tvrQ0YF
0.508,0.412,-19.352,0.354,0.575,0.0,0.312,0.33,91.531,583133,3,5Rc4TFZo8woVGtvDLkiaY9
0.546,0.595,-7.305,0.0441,0.341,0.000546,0.0861,0.23,92.146,255240,2,5rcGQIrv6eUIyCBfWga363
0.171,0.0109,-29.191,0.0379,0.986,0.897,0.102,0.104,75.897,165857,4,5rcisQspBrRUatImhKik05
0.381,0.224,-14.677,0.0472,0.922,4.65e-05,0.0842,0.109,123.663,227277,2,5rcjnQLlh7AhGFdZrK07tU
0.821,0.254,-9.644,0.0543,0.576,0.797,0.0954,0.316,146.06,150108,2,5rCpdhr1RkwPD8beVckFW6
0.681,0.478,-10.075,0.0367,0.536,0.00174,0.135,0.373,124.992,209244,2,5RCrYjN8656mxa9rZ3HxSA
0.642,0.0839,-19.298,0.877,0.413,0.0,0.243,0.354,84.256,1040053,3,5Rcyq40QxE9H1nfhll0jBp
0.527,0.506,-7.602,0.0329,0.521,0.00125,0.112,0.379,79.97,285867,2,5RCyu62J9pk1PqgFfCxgn8
0.359,0.87,-4.898,0.0582,0.0187,2.05e-06,0.298,0.219,150.095,200000,0,5rd61PevM4PH9yUpxk15HY
0.527,0.96,-5.278,0.0694,0.0001,0.0016,0.118,0.459,92.713,223481,0,5RDCND3o9XN2yyoRy6pZUX
0.249,0.117,-24.586,0.045,0.991,3.45e-05,0.0919,0.0818,84.565,162853,4,5rdoWNfnS1SARMDx8UCBwD
0.688,0.04,-31.897,0.433,0.951,0.0,0.184,0.397,131.356,68773,3,5rDTvT6nwMYeqv5p5AbeV4
0.352,0.917,-6.48,0.0845,0.00386,0.0163,0.115,0.157,108.752,190841,0,5RDViFyJMS0MBs5vfKk9d8
0.718,0.191,-21.763,0.935,0.847,0.0,0.275,0.492,123.624,142787,3,5RE9o9KTGmQdZEMrW1LK7B
0.548,0.319,-10.972,0.173,0.435,0.0,0.101,0.456,135.912,169927,2,5ReBM0WzvxKOgo3BOZCT7D
0.464,0.943,-5.328,0.137,6.2e-05,0.703,0.0854,0.48,150.94,193133,0,5rEdSR1kRC8agv5Ywg5wiC
0.27,0.195,-19.065,0.0329,0.943,0.903,0.163,0.163,78.656,300547,4,5rex1EYt4davYPo4igd2eH
0.584,0.407,-7.356,0.046,0.476,0.0,0.18,0.341,115.124,246735,2,5rFj8OzffT0iggSjcBaeND
0.412,0.983,-4.4,0.102,0.00204,0.928,0.587,0.117,137.963,172289,0,5rfqMfC6QWx65v1aXjFQQr
0.321,0.0861,-22.808,0.0516,0.992,0.932,0.11,0.135,120.088,176000,4,5RfSTFRUsN6nkLD1Hxx4DU
0.589,0.211,-15.169,0.914,0.643,0.0,0.134,0.258,181.489,165546,3,5RfVloR1WdfVg8LQibh0hX
0.671,0.641,-7.763,0.0395,0.452,4.11e-06,0.237,0.493,142.987,169203,1,5RG6PWLTLFlSwwSVGKW9Nx
0.0,0.157,-17.955,0.0,0.815,4.61e-05,0.0,0.0,0.0,4893,4,5RGF7JgQKbNlyOJqlo7VV8
0.583,0.885,-3.571,0.106,0.0244,0.0,0.357,0.601,92.959,217052,1,5RGf8qn1TBWVplLyyKUsuV
0.292,0.324,-11.996,0.0346,0.797,0.000473,0.12,0.384,176.631,201373,2,5RgFlk1fcClZd0Y4SGYhqH
0.456,0.669,-16.958,0.938,0.988,0.00533,0.113,0.216,78.479,204893,3,5Rhamjm0XRPoXxqqKrNwnz
0.502,0.924,-6.299,0.0503,0.0127,0.0,0.162,0.922,149.186,219667,1,5RHG4SQ6iJ1qQJmt3EFJCX
0.268,0.0881,-20.256,0.057,0.979,0.172,0.0778,0.0392,81.739,300427,4,5RhMUnAPYM8JSeBS3i5vTK
0.188,0.96,-8.084,0.0986,1.88e-06,0.725,0.101,0.145,111.051,501773,0,5ri3LxZc0BgknQp7BIK2Ua
0.524,0.755,-13.452,0.0446,0.0308,0.384,0.0544,0.648,122.212,370000,1,5RI5qCiUw98XFP1cSWUMFO
0.356,0.0365,-26.302,0.0615,0.995,0.932,0.1,0.362,165.46,172500,4,5RiejGliv0hhpEioFgjzl4
0.521,0.92,-4.358,0.0507,0.00121,0.793,0.0862,0.347,174.988,335376,0,5rIlZ6ixLF6qU9ioJjzq8O
0.67,0.88,-6.419,0.044,0.00162,0.0,0.261,0.312,121.004,227405,0,5riuN21I50r717iOmCJ7Kr
0.561,0.292,-17.487,0.154,0.915,0.0,0.296,0.587,135.314,100533,2,5RiYdLY09lYsthwdyGrelC
0.586,0.68,-8.682,0.0504,0.0289,0.184,0.124,0.421,169.937,234627,0,5riz3aldYFYpWSsSRFZDw3
0.364,0.0464,-22.435,0.0442,0.994,0.912,0.0836,0.343,73.18,160354,4,5rizD1JChPpwo5SUQm4nGF
0.496,0.974,-0.507,0.306,0.000345,0.69,0.176,0.148,172.034,279070,0,5rJ1G4Xh9z48qqhx7sB2D3
0.412,0.492,-10.037,0.0796,0.304,0.00426,0.18,0.343,96.506,264501,2,5rj2n6kHWczpjWce4Jsgvt
0.448,0.967,-6.563,0.0527,1.79e-05,0.355,0.31,0.494,99.977,190773,0,5rJglpSmC76KMRYiFZUKwo
0.532,0.149,-16.545,0.0305,0.943,0.696,0.112,0.213,98.18,127505,4,5RjI0ibJkf474cAfGsvygq
0.677,0.404,-15.633,0.906,0.97,0.00051,0.112,0.208,108.887,384840,3,5RjLoAdFVcmE6xidl8eLID
0.619,0.76,-3.91,0.0295,0.518,5.69e-05,0.194,0.645,101.018,224000,1,5rjPINVemhJJL3JUiXLeV1
0.578,0.264,-29.434,0.0638,0.994,0.967,0.105,0.274,75.085,124000,4,5rJVqzACUYjXwLqA4sAbib
0.731,0.725,-5.21,0.249,0.00432,0.0,0.0556,0.351,149.963,179200,1,5rK0pyEObO4DBFLy682QvR
0.6,0.0389,-26.451,0.368,0.516,0.0,0.0784,0.317,170.891,215453,2,5RKnKx1BbMAqpS3dj2DjcC
0.189,0.878,-6.256,0.153,1.67e-05,0.00126,0.13,0.379,170.045,215947,0,5RkRWueNivukEN8yNQwNA3
0.0,0.0566,-19.521,0.0,0.85,0.0,0.0,0.0,0.0,6147,4,5RL0kBmNLrza3qqalC5zqt
0.164,0.984,-1.757,0.0739,1.61e-05,0.14,0.124,0.1,179.973,158787,0,5RM9Tkgl546EiJq6wqSIpn
0.886,0.26,-11.676,0.0574,0.793,0.000429,0.0901,0.516,138.052,256560,2,5RmAtT0VaKttU0Eybo6ZWA
0.484,0.0357,-29.615,0.0509,0.995,0.936,0.0985,0.204,81.645,248000,4,5Rmd8TQOc2hrM81Rvm1gpB
0.821,0.366,-6.544,0.0339,0.804,5.53e-06,0.0973,0.498,119.931,219409,2,5rMJJPGNeRzouxRbeo7src
0.64,0.904,-4.28,0.0874,0.175,1.21e-05,0.105,0.559,99.41,198000,1,5rMNQfYhBMlyitrMAiwQfc
0.806,0.665,-7.464,0.132,0.288,0.0,0.0748,0.502,98.426,160812,1,5RmUd1skWw9kMFlxPgfcYW
0.335,0.041,-20.502,0.0423,0.943,0.866,0.11,0.0362,130.509,260253,4,5rNaSws9k7wzVLOyJ508IO
0.596,0.224,-14.322,0.908,0.885,0.0,0.13,0.317,79.708,462427,3,5rNj2uCYiJiN7nYeJQraQh
0.552,0.636,-6.215,0.0338,0.304,2.32e-05,0.153,0.663,82.884,119467,1,5RnlUyTKgmd7V6tXdQcKVK
0.661,0.868,-6.544,0.0631,0.0101,3.21e-06,0.107,0.394,121.968,196480,1,5RNz6JN15Sp5tRla7KIau6
0.531,0.821,-6.812,0.0439,0.0701,0.171,0.124,0.34,129.139,230800,0,5RoIXwyTCdyUjpMMkk4uPd
0.643,0.499,-7.94,0.0304,0.166,0.00119,0.194,0.38,122.171,237720,1,5rOk4il7V3p5wEL5MmYwWc
0.443,0.304,-14.445,0.143,0.975,8.72e-06,0.357,0.178,110.046,287587,2,5rp8a0YmaZ7nUyr8tuBjgs
0.822,0.816,-6.823,0.172,0.31,0.00146,0.108,0.874,167.053,248853,1,5RPiKFP2ILtGFKdVOlrfbJ
0.669,0.793,-6.16,0.0403,0.0318,0.0372,0.555,0.159,121.995,220205,0,5rPIsmniCGbY6BxRGP2Apk
0.845,0.564,-9.081,0.0459,0.52,0.863,0.0938,0.305,130.016,211789,2,5RPIWPUAaVQ6v3DopKNfwF
0.781,0.831,-6.061,0.111,0.0596,0.0,0.187,0.661,139.98,234920,1,5RPuPEZ0HiXPTnzwqfJMa8
0.753,0.706,-8.258,0.082,0.528,9.15e-05,0.167,0.716,141.411,230907,1,5RPUpFwaH93p5o0Vxujxv9
0.58,0.737,-5.945,0.0869,0.51,1.33e-06,0.0352,0.198,78.523,192667,2,5RPx9i0nwUdzpvJcYFTe1D
0.688,0.476,-6.56,0.0311,0.638,0.0128,0.109,0.276,150.051,168007,2,5RpZBENYCjZE7t9M823v0S
0.508,0.902,-6.886,0.03,0.00131,0.796,0.111,0.557,103.71,426332,0,5RQ2HMjTOBJOWK9Me6cpsy
0.452,0.963,-3.573,0.115,1.63e-05,0.0,0.338,0.435,130.072,219737,0,5rQKFnD4o4xKAjaRCyxgem
0.525,0.176,-22.959,0.0935,0.921,0.755,0.0743,0.317,80.389,78565,4,5RqkiY002Ja8ETYZrVmGUJ
0.355,0.0279,-27.77,0.0507,0.958,0.0,0.0671,0.044,132.067,349387,4,5rqpmyhj3FjkkM5PB125Uw
0.662,0.626,-8.3,0.221,0.736,0.0,0.27,0.321,121.828,203248,2,5rqQv5jUcg58xsi1nuZDl9
0.728,0.431,-9.966,0.0622,0.749,0.0,0.0996,0.629,130.022,147800,2,5RqR4ZCCKJDcBLIn4sih9l
0.502,0.351,-11.783,0.0296,0.519,0.474,0.109,0.173,145.065,208031,2,5rqTitryvvtrGgH6iUXKiF
0.625,0.241,-15.414,0.952,0.986,0.000395,0.141,0.38,85.833,78907,3,5RQvU4tEQvi2qMvPPRM1a4
0.547,0.878,-10.684,0.916,0.744,0.0,0.917,0.305,111.661,124907,3,5RRbhaDvTrP8doMIEg0QGx
0.582,0.782,-5.013,0.0449,0.00157,0.0,0.0618,0.493,98.026,184598,1,5rrcf3V5NmyT7U3O7sCIKF
0.655,0.686,-5.701,0.028,0.371,1.13e-06,0.113,0.544,112.974,186109,1,5rRDCbF97rcJW0ES9RhPhC
0.753,0.876,-5.856,0.0717,0.476,0.00488,0.117,0.205,124.002,199355,1,5RrhrF2WdWsFexwj7LXHvr
0.633,0.2,-16.488,0.958,0.835,0.0,0.147,0.377,166.227,813573,3,5rri7SnF6h2sXYoQ9JDFEI
0.702,0.472,-9.913,0.0373,0.544,0.000178,0.294,0.807,128.26,165413,1,5rrlIneG3ecFAqYnB8tz9o
0.679,0.697,-5.369,0.0454,0.0148,0.0119,0.124,0.776,110.558,247011,1,5RrrQhJKKKMJt3wB5n2N3t
0.762,0.528,-6.789,0.0335,0.0573,0.0,0.281,0.933,140.403,129613,1,5rrXkymfQdhNBgBZ3BUVbB
0.556,0.357,-19.014,0.924,0.841,0.0,0.627,0.474,140.755,112000,3,5rsGIcJBg4QwPoSjnUhRR4
0.484,0.98,-4.555,0.153,0.00011,1.2e-05,0.0989,0.0655,120.03,258214,0,5rsJEHEMaEerw1uNH1FksB
