danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,k_cluster
0.6,0.251,-22.474,0.919,0.955,4.95e-05,0.704,0.518,132.753,356705,3
0.44,0.652,-6.201,0.079,0.0357,0.000136,0.0587,0.5,93.353,188107,1
0.44,0.037,-25.604,0.0603,0.995,0.956,0.0983,0.482,134.427,122000,4
0.601,0.974,-5.432,0.435,0.0338,4.76e-06,0.156,0.57,130.032,283739,1
0.604,0.291,-13.967,0.392,0.798,0.889,0.144,0.111,78.066,110769,4
0.666,0.522,-9.877,0.0503,0.898,0.0,0.353,0.972,123.089,18707,1
0.83,0.796,-7.169,0.0589,0.705,0.0,0.272,0.782,150.751,123080,1
0.595,0.807,-6.981,0.033,0.103,9.87e-05,0.677,0.489,87.004,248240,0
0.798,0.96,-4.31,0.127,0.0426,0.152,0.283,0.696,125.01,201600,1
0.506,0.886,-3.225,0.0655,0.0916,0.0,0.0734,0.595,143.935,226867,1
0.715,0.259,-10.493,0.035,0.67,0.0,0.11,0.3,129.924,188907,2
0.5,0.886,-5.748,0.0851,0.0101,0.000752,0.46,0.231,160.086,180863,0
0.462,0.972,-2.642,0.138,0.00285,0.0,0.666,0.449,128.092,213576,0
0.567,0.182,-19.333,0.873,0.853,0.0,0.951,0.388,87.111,122133,3
0.356,0.216,-21.862,0.0391,0.909,0.877,0.101,0.109,105.092,306111,4
0.552,0.498,-15.342,0.894,0.857,0.0,0.441,0.601,89.543,110733,3
0.621,0.363,-9.808,0.032,0.538,0.0,0.133,0.375,116.006,126918,2
0.397,0.435,-12.1,0.0327,0.436,5.37e-05,0.429,0.398,163.912,140840,0
0.34,0.00352,-32.851,0.0452,0.994,0.947,0.106,0.121,90.261,138619,4
0.446,0.993,-3.171,0.455,0.00637,0.787,0.0589,0.243,165.092,248364,0
0.488,0.952,-5.945,0.959,0.718,0.0,0.864,0.194,67.384,425664,3
0.672,0.405,-12.555,0.921,0.886,0.0,0.211,0.249,136.822,266000,3
0.185,0.943,-30.931,0.0546,0.834,0.961,0.938,0.000573,102.591,230390,4
0.597,0.0405,-14.57,0.434,0.0676,9.95e-05,0.14,0.319,77.126,1245383,3
0.825,0.588,-5.823,0.0396,0.0383,0.000224,0.127,0.331,120.016,206500,1
0.765,0.553,-13.916,0.0402,0.018,3.8e-05,0.124,0.708,119.925,480107,1
0.599,0.312,-10.07,0.0557,0.162,0.0,0.264,0.637,83.298,186653,1
0.245,0.287,-12.988,0.0289,0.981,0.95,0.168,0.226,80.239,85467,4
0.655,0.59,-10.844,0.325,0.481,0.00112,0.185,0.69,94.971,189426,1
0.435,0.031,-25.814,0.0373,0.991,0.954,0.0997,0.197,110.152,142719,4
0.248,0.894,-4.832,0.117,0.0065,0.0,0.309,0.737,176.091,95500,0
0.341,0.299,-7.191,0.0284,0.781,7.86e-05,0.104,0.125,82.486,292013,2
0.363,0.787,-5.071,0.0429,0.00177,0.00446,0.531,0.201,175.919,279293,0
0.748,0.045,-19.795,0.0881,0.996,0.97,0.109,0.244,98.449,195918,4
0.528,0.365,-11.915,0.025,0.758,0.0153,0.09,0.53,94.15,249000,2
0.164,0.00404,-29.481,0.0439,0.991,0.943,0.105,0.0863,68.774,201324,4
0.462,0.957,-3.304,0.131,0.00129,0.00203,0.314,0.498,165.112,223067,0
0.344,0.504,-13.588,0.0446,0.85,0.899,0.104,0.0408,129.944,256881,4
0.59,0.4,-10.599,0.0248,0.884,2.59e-06,0.125,0.249,93.056,216400,2
0.684,0.637,-9.82,0.05,0.186,0.0,0.0512,0.711,98.883,233027,1
0.825,0.467,-14.055,0.0753,0.371,0.845,0.0594,0.249,96.012,385520,2
0.184,0.0143,-31.729,0.039,0.987,0.869,0.0921,0.138,173.026,126750,4
0.15,0.894,-8.052,0.0778,0.000436,0.612,0.413,0.14,146.947,390920,0
0.582,0.259,-17.807,0.946,0.441,0.0,0.538,0.191,186.303,1216053,3
0.572,0.284,-14.453,0.0269,0.528,0.0,0.0853,0.244,74.968,323000,2
0.529,0.767,-5.847,0.0407,0.00069,0.00206,0.37,0.299,87.462,208601,0
0.508,0.342,-9.03,0.0351,0.925,5.19e-06,0.107,0.557,97.975,154514,2
0.44,0.39,-13.341,0.0266,0.0654,0.000242,0.117,0.41,98.423,300027,2
0.244,0.32,-16.273,0.0376,0.909,0.938,0.0973,0.0944,75.23,191077,4
0.754,0.327,-9.424,0.816,0.567,0.0,0.0931,0.729,131.565,45166,3
0.605,0.0101,-28.451,0.717,0.504,0.0,0.514,0.165,170.645,387838,3
0.393,0.858,-2.868,0.0729,0.00359,0.0,0.102,0.56,176.042,228360,0
0.878,0.475,-12.055,0.23,0.457,0.000383,0.106,0.657,124.984,157411,1
0.561,0.55,-17.419,0.037,0.77,0.476,0.0921,0.446,147.01,252080,2
0.692,0.136,-16.076,0.0544,0.968,0.931,0.0903,0.22,99.906,226862,4
0.644,0.756,-8.342,0.0273,0.567,0.158,0.151,0.802,120.03,264955,1
0.528,0.238,-9.613,0.0847,0.62,0.0,0.12,0.736,152.702,189634,2
0.557,0.907,-5.887,0.0573,0.0011,0.28,0.0849,0.298,127.986,230875,0
0.335,0.173,-19.342,0.0439,0.99,0.0249,0.185,0.146,125.964,129000,2
0.151,0.0639,-24.404,0.0439,0.962,0.603,0.466,0.0797,61.577,200360,4
0.621,0.427,-9.733,0.333,0.323,8.35e-06,0.135,0.408,192.183,183218,0
0.709,0.776,-8.351,0.0348,0.0191,0.815,0.153,0.791,120.003,212326,1
0.752,0.646,-8.552,0.0593,0.00429,0.0,0.179,0.395,139.981,181818,1
0.547,0.743,-7.133,0.246,0.0681,0.693,0.205,0.342,113.359,213700,0
0.548,0.496,-11.778,0.0289,0.242,0.127,0.155,0.397,125.55,277533,2
0.751,0.872,-5.307,0.0686,0.0027,0.169,0.537,0.556,135.949,211762,1
0.106,0.926,-6.05,0.107,0.000575,0.0185,0.395,0.0769,159.734,355199,0
0.792,0.522,-5.167,0.0516,0.00208,0.631,0.0667,0.289,130.009,435987,1
0.309,0.406,-7.607,0.0388,0.191,0.0945,0.188,0.468,88.967,336200,2
0.378,0.0071,-31.988,0.0362,0.989,0.884,0.398,0.197,172.287,153488,4
0.718,0.26,-17.761,0.866,0.907,0.0,0.184,0.614,101.245,75760,3
0.801,0.546,-7.256,0.132,0.28,0.929,0.141,0.902,94.0,275751,1
0.792,0.66,-5.844,0.0279,0.185,4.16e-05,0.043,0.511,140.018,175093,1
0.214,0.0623,-30.809,0.0408,0.941,0.805,0.0972,0.119,74.546,164750,4
0.121,0.0818,-25.055,0.0433,0.932,0.96,0.091,0.0363,80.232,224615,4
0.436,0.778,-4.516,0.0358,0.00304,0.00927,0.103,0.386,118.344,236160,0
0.512,0.78,-4.946,0.0409,0.0471,0.0242,0.0856,0.609,93.998,160543,1
0.63,0.514,-8.005,0.0521,0.247,0.0,0.0989,0.477,89.128,250053,1
0.718,0.483,-6.596,0.0381,0.387,0.000208,0.124,0.29,103.997,209132,2
0.614,0.824,-4.963,0.0519,0.117,0.00716,0.338,0.172,150.028,171493,0
0.25,0.15,-17.324,0.0318,0.932,0.204,0.0979,0.101,91.805,298827,4
0.774,0.161,-12.166,0.117,0.485,0.879,0.132,0.514,83.651,114217,2
0.582,0.928,-6.205,0.0583,0.000253,0.217,0.217,0.303,127.974,219750,0
0.513,0.325,-20.989,0.936,0.829,0.0,0.795,0.462,86.779,207000,3
0.766,0.705,-5.063,0.121,0.351,2.9e-06,0.0922,0.399,172.057,125581,1
0.348,0.983,-3.555,0.096,0.000193,0.0172,0.0678,0.228,77.944,213066,0
0.734,0.439,-10.318,0.0373,0.0447,1.35e-05,0.82,0.381,120.021,266173,0
0.473,0.867,-7.035,0.0621,0.000124,0.00976,0.359,0.566,152.037,211865,0
0.691,0.329,-8.389,0.0629,0.948,0.921,0.204,0.73,89.995,179278,2
0.231,0.98,-5.58,0.345,0.00477,0.000576,0.116,0.0329,105.774,221267,0
0.502,0.0778,-28.572,0.332,0.936,0.0431,0.137,0.238,88.504,1189440,3
0.819,0.744,-6.826,0.0799,0.0133,0.00177,0.0995,0.665,102.995,191068,1
0.473,0.359,-6.126,0.0537,0.775,0.0,0.0997,0.733,82.37,142177,2
0.646,0.269,-18.618,0.944,0.977,0.0,0.714,0.732,129.705,136240,3
0.499,0.881,-5.578,0.0588,0.0106,0.0,0.0887,0.477,122.107,255738,0
0.696,0.232,-16.637,0.931,0.643,0.0,0.459,0.415,103.975,580867,3
0.679,0.108,-20.513,0.952,0.644,0.0,0.147,0.275,97.894,168976,3
0.388,0.964,-3.467,0.0926,2.19e-06,2.08e-06,0.113,0.0879,99.966,285482,0
0.0,0.0966,-22.904,0.0,0.853,0.0,0.175,0.0,0.0,41099,4
0.324,0.206,-22.131,0.0527,0.88,0.00289,0.143,0.328,147.137,255707,2
0.578,0.786,-6.549,0.0314,0.0953,0.00303,0.0683,0.697,96.326,183133,1
0.682,0.574,-5.241,0.0519,0.0355,0.000131,0.254,0.731,93.481,169412,1
0.663,0.54,-12.043,0.0631,0.658,2.26e-06,0.129,0.799,116.221,156373,1
0.658,0.396,-12.753,0.0319,0.627,0.0,0.176,0.485,97.957,199853,2
0.332,0.134,-15.857,0.0393,0.85,0.0126,0.109,0.146,87.145,215867,2
0.499,0.0188,-28.836,0.11,0.995,0.911,0.106,0.14,81.395,127820,4
0.258,0.968,-3.852,0.0681,7.2e-05,0.357,0.247,0.412,83.007,194520,0
0.603,0.825,-3.587,0.0288,0.00629,2.9e-06,0.136,0.415,96.028,206963,1
0.841,0.57,-10.031,0.274,0.177,0.0189,0.257,0.941,94.459,178347,1
0.732,0.408,-8.475,0.036,0.747,0.000229,0.069,0.663,87.016,299440,1
0.67,0.661,-5.826,0.045,0.0417,0.0,0.33,0.96,154.044,230360,1
0.103,0.0346,-24.639,0.0408,0.969,0.916,0.265,0.075,63.64,220188,4
0.679,0.179,-13.372,0.812,0.11,1.24e-05,0.332,0.287,144.115,141387,3
0.64,0.817,-5.636,0.0254,0.0284,9.81e-05,0.189,0.772,108.185,207600,1
0.479,0.975,-3.741,0.101,0.000216,0.051,0.339,0.723,181.812,168373,0
0.929,0.805,-9.14,0.0943,0.0972,0.955,0.106,0.621,123.999,118070,1
0.296,0.232,-20.553,0.0349,0.972,0.785,0.0982,0.393,96.227,282000,4
0.577,0.244,-11.718,0.856,0.0844,5.65e-05,0.0885,0.0391,213.498,260102,3
0.67,0.156,-20.201,0.939,0.94,0.0,0.213,0.641,145.524,87360,3
0.739,0.704,-6.762,0.0736,0.388,0.07,0.116,0.73,170.08,160720,1
0.743,0.164,-21.009,0.94,0.504,0.0,0.112,0.719,116.989,67175,3
0.448,0.412,-7.877,0.0281,0.568,5.68e-05,0.159,0.302,133.881,218133,2
0.654,0.411,-14.93,0.0409,0.474,0.000305,0.218,0.708,112.112,378227,1
0.624,0.0677,-23.62,0.944,0.737,3.11e-06,0.0714,0.365,78.369,140867,3
0.498,0.908,-5.96,0.0752,1.27e-05,0.738,0.347,0.41,92.044,282493,0
0.704,0.088,-26.583,0.911,0.678,0.0,0.705,0.289,108.516,60653,3
0.609,0.482,-13.806,0.931,0.879,0.0,0.905,0.557,81.565,163000,3
0.685,0.162,-16.194,0.915,0.318,0.0,0.678,0.175,115.849,551524,3
0.812,0.641,-5.218,0.375,0.309,0.0265,0.216,0.876,92.659,185973,1
0.639,0.72,-7.105,0.0396,0.0741,0.451,0.5,0.0597,124.966,178560,0
0.422,0.997,-1.99,0.152,4.25e-05,0.000136,0.197,0.0871,130.095,192444,0
0.543,0.766,-3.387,0.343,0.423,0.0,0.155,0.729,106.869,204805,1
0.33,0.0332,-29.002,0.0481,0.992,0.948,0.126,0.0583,121.526,162598,4
0.575,0.376,-7.852,0.0335,0.833,0.001,0.117,0.118,117.903,238267,2
0.439,0.22,-13.728,0.0276,0.569,0.673,0.12,0.284,147.819,274186,2
0.591,0.702,-5.59,0.0289,0.225,0.0,0.414,0.501,104.003,217653,1
0.84,0.34,-9.67,0.0483,0.798,0.0117,0.109,0.364,92.197,237840,2
0.605,0.615,-7.893,0.044,0.235,7.69e-05,0.0729,0.679,88.395,223439,1
0.771,0.405,-10.958,0.0485,0.343,0.0,0.0571,0.538,120.001,177195,1
0.484,0.918,-2.44,0.069,0.00108,1.86e-06,0.666,0.439,83.978,253107,0
0.399,0.163,-16.436,0.0382,0.963,0.00132,0.0885,0.242,94.011,199654,2
0.714,0.485,-6.52,0.0328,0.324,0.000228,0.121,0.688,88.982,191587,1
0.789,0.342,-15.726,0.0394,0.704,0.895,0.104,0.036,125.014,261120,2
0.789,0.435,-9.506,0.149,0.691,0.0418,0.107,0.166,122.995,196375,2
0.0,0.0636,-20.807,0.0,0.302,0.0,0.0,0.0,0.0,7560,4
0.535,0.0339,-24.788,0.0843,0.996,0.968,0.115,0.799,77.364,86000,4
0.547,0.92,-2.982,0.0629,0.0585,0.542,0.109,0.0685,174.004,286897,0
0.191,0.563,-7.472,0.0344,0.565,0.0061,0.17,0.0541,146.287,225207,0
0.475,0.105,-18.046,0.0351,0.962,0.695,0.115,0.0563,54.727,186665,4
0.371,0.284,-12.586,0.0353,0.348,0.56,0.346,0.318,120.47,210240,2
0.408,0.0241,-31.974,0.04,0.992,0.959,0.111,0.0373,138.066,191304,4
0.732,0.679,-7.469,0.202,0.15,0.0,0.0383,0.622,140.02,185307,1
0.759,0.851,-10.764,0.077,0.0192,0.0109,0.19,0.962,99.019,220667,1
0.527,0.931,-6.922,0.0671,1.8e-05,0.00622,0.076,0.228,137.931,223000,0
0.449,0.561,-16.557,0.922,0.802,0.0,0.352,0.386,77.426,176307,3
0.7,0.822,-3.897,0.0597,0.352,0.0,0.101,0.72,86.01,305053,1
0.717,0.621,-11.855,0.0536,0.675,0.926,0.111,0.224,118.977,298987,2
0.495,0.826,-2.728,0.0335,0.00479,0.000161,0.245,0.609,135.933,141373,0
0.379,0.306,-14.446,0.0305,0.942,0.323,0.123,0.157,147.902,336613,2
0.393,0.266,-15.228,0.0634,0.606,0.926,0.11,0.493,75.523,126340,4
0.481,0.0179,-24.23,0.0652,0.992,0.918,0.0961,0.378,63.315,127110,4
0.613,0.178,-24.024,0.932,0.793,0.0,0.305,0.434,181.691,57440,3
0.72,0.158,-15.114,0.861,0.96,3.42e-06,0.104,0.349,126.402,116360,3
0.562,0.843,-5.657,0.0381,0.138,0.0,0.188,0.692,135.938,168048,1
0.326,0.0535,-27.935,0.0414,0.992,0.927,0.119,0.191,113.109,154000,4
0.599,0.79,-3.58,0.043,0.00257,0.00181,0.312,0.961,103.783,188067,1
0.666,0.435,-8.089,0.0391,0.369,0.0,0.106,0.6,114.963,153931,1
0.723,0.49,-14.745,0.0296,0.111,0.0946,0.0923,0.795,129.012,252773,1
0.635,0.684,-11.687,0.0329,0.088,0.156,0.0755,0.892,120.269,268547,1
0.465,0.964,-5.347,0.166,0.0257,0.000321,0.132,0.533,159.991,475099,0
0.162,0.993,-4.215,0.109,0.00663,0.855,0.218,0.0385,180.652,238444,0
0.487,0.962,-5.349,0.0758,5.97e-05,0.00231,0.081,0.394,125.031,247557,0
0.379,0.692,-4.344,0.0614,0.00115,1.32e-05,0.105,0.264,142.939,228947,0
0.714,0.0357,-17.509,0.559,0.628,0.0,0.141,0.521,127.783,125320,3
0.585,0.303,-10.058,0.0398,0.694,0.0,0.115,0.142,136.703,240166,2
0.59,0.149,-16.462,0.897,0.0511,8.83e-05,0.114,0.106,170.127,574400,3
0.276,0.232,-17.572,0.0336,0.966,0.952,0.107,0.157,81.423,258185,4
0.524,0.0924,-20.238,0.0328,0.924,0.728,0.0977,0.155,109.826,223747,4
0.794,0.739,-7.519,0.0475,0.00253,0.00025,0.101,0.953,125.004,187147,1
0.7,0.845,-6.95,0.0388,0.00182,2.99e-05,0.137,0.961,122.01,208107,1
0.503,0.366,-9.594,0.0301,0.393,0.0737,0.151,0.22,75.973,311313,2
0.729,0.405,-8.546,0.133,0.0592,0.00991,0.12,0.634,169.973,182598,1
0.527,0.978,-5.436,0.109,0.00124,4.75e-05,0.0744,0.463,141.169,210227,0
0.763,0.296,-10.611,0.0457,0.65,0.0,0.135,0.206,90.959,201093,2
0.647,0.766,-8.941,0.0473,0.778,0.934,0.0805,0.333,124.929,236760,2
0.515,0.111,-14.303,0.0292,0.884,0.000708,0.124,0.197,131.809,183116,2
0.301,0.491,-6.378,0.0371,0.836,0.0,0.702,0.226,159.289,219373,0
0.455,0.852,-3.52,0.0508,0.0567,0.00269,0.102,0.505,179.832,192947,0
0.83,0.428,-7.103,0.0513,0.177,0.000298,0.0717,0.64,94.099,219790,1
0.733,0.935,-5.086,0.161,0.00171,0.00882,0.166,0.253,115.954,166034,0
0.668,0.353,-8.323,0.0444,0.518,0.0,0.137,0.435,82.155,174987,2
0.643,0.0578,-21.503,0.601,0.694,0.0,0.355,0.363,89.527,137770,3
0.589,0.887,-7.188,0.0386,0.0164,0.0213,0.0796,0.61,128.007,224987,1
0.421,0.499,-8.869,0.173,0.61,0.0,0.0875,0.297,78.621,211733,2
0.63,0.328,-9.611,0.102,0.647,0.497,0.105,0.111,167.981,126268,2
0.931,0.435,-8.52,0.423,0.0601,0.0,0.104,0.47,121.987,204586,1
0.168,0.0283,-29.203,0.0409,0.957,0.444,0.226,0.07,84.926,422280,4
0.517,0.987,-3.529,0.11,9e-05,0.00824,0.404,0.218,146.023,203507,0
0.571,0.375,-12.281,0.0641,0.359,0.0,0.0963,0.599,153.573,195418,1
0.534,0.598,-7.488,0.371,0.894,0.0,0.0925,0.335,87.001,209685,2
0.568,0.317,-10.545,0.045,0.457,0.0195,0.107,0.761,113.429,226689,1
0.637,0.209,-17.192,0.091,0.929,0.0,0.0865,0.446,119.929,188800,2
0.596,0.869,-11.97,0.037,0.0116,0.173,0.0678,0.944,109.902,238733,1
0.53,0.325,-9.447,0.0278,0.861,0.0,0.0767,0.379,94.988,196747,2
0.476,0.318,-10.953,0.0304,0.78,2e-06,0.104,0.311,126.495,213027,2
0.599,0.793,-2.337,0.0452,0.133,0.0,0.0714,0.711,89.948,169013,1
0.612,0.701,-7.058,0.033,0.0947,0.000192,0.375,0.851,85.328,201920,1
0.587,0.209,-14.4,0.943,0.493,0.0,0.117,0.101,173.897,596330,3
0.739,0.731,-4.868,0.055,0.00996,6.52e-06,0.153,0.851,125.524,222147,1
0.248,0.0396,-24.339,0.042,0.977,0.49,0.0906,0.0396,61.978,167787,4
0.703,0.607,-10.95,0.0392,0.501,1.75e-05,0.0511,0.961,100.222,117893,1
0.362,0.448,-6.12,0.0872,0.488,0.0,0.154,0.166,76.692,175389,2
0.692,0.809,-5.935,0.0255,0.1,9.77e-05,0.185,0.927,104.023,263387,1
0.707,0.362,-11.718,0.0878,0.694,0.89,0.0859,0.428,144.971,162222,2
0.45,0.784,-9.729,0.0776,0.206,0.000279,0.131,0.508,155.703,213453,0
0.169,0.00673,-31.362,0.0393,0.865,0.955,0.124,0.0388,58.942,201296,4
0.5,0.817,-3.501,0.0459,0.00054,0.0,0.152,0.599,90.01,233129,1
0.477,0.903,-6.32,0.123,0.204,0.00142,0.12,0.472,169.814,217560,0
0.384,0.69,-6.729,0.0492,0.403,0.336,0.357,0.0842,123.928,255884,0
0.705,0.0944,-22.249,0.933,0.831,0.0,0.406,0.433,82.143,67069,3
0.442,0.116,-23.172,0.0412,0.977,0.868,0.0862,0.511,151.064,145613,4
0.226,0.958,-6.018,0.169,0.000264,0.00824,0.2,0.359,169.979,212607,0
0.845,0.575,-6.525,0.0898,0.0519,4.66e-06,0.0881,0.638,108.036,271040,1
0.686,0.185,-21.838,0.949,0.733,2.39e-06,0.112,0.322,82.774,1418000,3
0.638,0.818,-4.517,0.05,0.131,1.78e-05,0.107,0.489,126.015,167990,1
0.523,0.711,-6.371,0.11,0.0386,0.0,0.0829,0.579,93.701,237942,1
0.575,0.854,-5.847,0.0362,0.000252,0.676,0.351,0.587,113.075,214040,0
0.496,0.0379,-24.942,0.0556,0.989,0.967,0.108,0.27,71.515,162105,4
0.47,0.125,-18.941,0.0431,0.928,0.00137,0.145,0.117,71.328,250027,2
0.62,0.153,-21.637,0.962,0.802,0.0,0.193,0.708,62.723,3283067,3
0.555,0.851,-4.664,0.0368,0.0816,1.89e-06,0.36,0.851,150.083,154813,1
0.664,0.232,-21.47,0.906,0.982,2.29e-05,0.242,0.278,108.312,521293,3
0.743,0.639,-15.3,0.125,0.00224,0.832,0.133,0.143,120.026,274715,0
0.2,0.138,-20.417,0.0301,0.896,0.929,0.207,0.138,71.631,131116,4
0.613,0.564,-7.085,0.0251,0.134,1.65e-06,0.0585,0.538,78.388,180907,1
0.645,0.471,-11.768,0.264,0.424,0.396,0.108,0.234,79.966,122992,2
0.57,0.933,-4.623,0.0381,0.00683,0.175,0.0927,0.189,121.972,278238,0
0.559,0.809,-7.527,0.0554,0.00185,0.667,0.0585,0.0399,149.977,188033,0
0.544,0.952,-6.516,0.0483,0.000269,0.0196,0.0954,0.351,94.007,291107,0
0.747,0.0853,-21.231,0.923,0.843,0.0001,0.118,0.502,105.265,23533,3
0.438,0.991,-5.245,0.0748,2.11e-06,0.161,0.231,0.399,106.538,188800,0
0.622,0.106,-23.307,0.948,0.573,0.0,0.0829,0.269,167.979,2239472,3
0.803,0.949,-2.347,0.274,0.036,0.202,0.412,0.502,79.99,216000,1
0.52,0.979,-4.001,0.0796,7.26e-06,0.789,0.0268,0.308,102.0,249118,0
0.459,0.964,-3.51,0.125,9.85e-06,0.00378,0.301,0.162,119.476,249880,0
0.29,0.294,-16.206,0.0286,0.498,0.0,0.0866,0.347,52.999,164600,2
0.435,0.338,-11.979,0.0277,0.434,0.138,0.107,0.0836,83.238,209100,2
0.685,0.138,-12.931,0.92,0.71,1.06e-05,0.132,0.227,112.417,258547,3
0.487,0.441,-11.297,0.0722,0.761,0.0,0.15,0.604,82.707,149800,2
0.178,0.136,-26.577,0.0442,0.933,0.722,0.111,0.164,62.172,207250,4
0.321,0.777,-4.856,0.0751,0.335,0.692,0.109,0.308,85.022,217320,0
0.232,0.541,-32.656,0.0556,0.0421,0.402,0.378,0.00794,102.072,227478,4
0.603,0.756,-8.005,0.035,0.156,0.866,0.11,0.146,116.049,233927,0
0.609,0.246,-8.449,0.0376,0.784,0.0,0.0825,0.371,123.773,288993,2
0.697,0.0978,-16.022,0.892,0.361,0.0,0.1,0.323,122.505,1189987,3
0.804,0.2,-12.015,0.197,0.896,2.45e-06,0.214,0.426,99.981,170427,2
0.438,0.637,-6.481,0.0272,0.000344,5.51e-06,0.128,0.367,78.089,257638,0
0.447,0.0619,-25.688,0.0487,0.994,0.957,0.111,0.435,66.656,103250,4
0.437,0.499,-5.49,0.0351,0.163,0.00337,0.222,0.0555,77.678,118476,0
0.554,0.188,-11.739,0.0441,0.833,4.73e-06,0.118,0.273,131.481,225317,2
0.586,0.285,-19.12,0.838,0.936,0.0,0.971,0.32,119.76,303867,3
0.704,0.686,-5.096,0.0439,0.733,4.8e-05,0.0977,0.427,101.05,264596,1
0.239,0.883,-8.956,0.0602,0.00027,0.175,0.428,0.192,127.547,289200,0
0.412,0.949,-4.461,0.0755,1.88e-05,0.000784,0.197,0.336,75.063,290000,0
0.718,0.263,-17.735,0.942,0.689,0.0,0.247,0.568,81.62,103440,3
0.489,0.499,-9.702,0.0271,0.74,0.000236,0.156,0.829,133.341,147880,1
0.549,0.556,-9.392,0.0258,0.134,1.13e-06,0.155,0.491,100.976,171067,1
0.778,0.663,-7.172,0.048,0.0501,0.848,0.137,0.454,115.002,210730,1
0.719,0.828,-5.559,0.0613,0.0343,0.0,0.0747,0.634,139.927,228682,1
0.561,0.0587,-17.819,0.0762,0.95,0.0,0.0828,0.342,143.027,222468,2
0.457,0.425,-8.807,0.0304,0.131,2.6e-05,0.0917,0.128,130.002,300361,0
0.215,0.645,-6.017,0.0527,0.0423,0.000377,0.111,0.0376,154.95,264707,0
0.759,0.852,-6.535,0.0448,0.774,0.0267,0.0917,0.889,80.619,306533,1
0.462,0.115,-20.827,0.0535,0.967,0.891,0.0996,0.055,84.417,274673,4
0.225,0.604,-7.73,0.0485,0.342,0.00153,0.163,0.163,159.98,229741,0
0.602,0.83,-2.89,0.217,0.47,0.0,0.393,0.911,96.203,192990,1
0.716,0.214,-22.72,0.937,0.37,0.0,0.426,0.467,127.094,1224543,3
0.733,0.291,-9.201,0.0291,0.638,0.000131,0.0918,0.646,111.99,184286,2
0.366,0.995,-4.68,0.0967,1.89e-06,0.789,0.133,0.1,160.029,328493,0
0.72,0.0519,-25.351,0.691,0.857,0.0,0.173,0.384,86.982,70187,3
0.603,0.884,-5.646,0.0334,0.00045,0.787,0.0845,0.0646,122.004,228431,0
0.617,0.129,-32.612,0.808,0.625,0.0,0.453,0.321,150.32,422812,3
0.614,0.217,-16.108,0.93,0.989,0.00083,0.823,0.368,66.958,1553947,3
0.51,0.909,-3.51,0.0777,0.00439,1.2e-05,0.915,0.336,155.078,180762,0
0.375,0.721,-9.487,0.0359,0.000751,0.9,0.12,0.12,147.932,455000,0
0.54,0.341,-14.208,0.0386,0.856,0.052,0.129,0.351,156.7,245653,2
0.474,0.483,-5.664,0.0267,0.242,0.0171,0.29,0.366,73.016,211976,2
0.236,0.835,-7.52,0.0574,7.79e-05,0.722,0.329,0.0389,122.413,390761,0
0.644,0.661,-6.161,0.0332,0.144,1.54e-06,0.177,0.55,82.022,213373,1
0.457,0.973,-5.31,0.119,0.00807,3.03e-05,0.687,0.287,79.898,107760,0
0.482,0.342,-15.053,0.0477,0.924,0.899,0.11,0.353,123.076,228732,4
0.615,0.0121,-28.04,0.206,0.942,0.0,0.0853,0.246,110.75,133960,2
0.746,0.468,-7.951,0.0424,0.447,0.137,0.17,0.166,81.99,166638,2
0.699,0.5,-9.944,0.0533,0.322,0.0,0.102,0.773,91.994,154400,1
0.686,0.613,-5.614,0.069,0.0386,0.0,0.251,0.452,104.988,206875,1
0.371,0.0507,-23.054,0.0491,0.995,0.945,0.12,0.295,137.552,113909,4
0.632,0.868,-6.254,0.0357,0.0426,0.263,0.307,0.455,122.98,182400,0
0.35,0.701,-2.883,0.111,1.47e-05,5.75e-05,0.345,0.0362,120.075,215125,0
0.499,0.857,-6.056,0.086,0.0245,2.6e-06,0.803,0.288,104.901,237717,0
0.647,0.174,-16.896,0.925,0.00124,2.77e-06,0.158,0.272,145.849,152307,3
0.155,0.687,-12.391,0.0804,0.155,0.99,0.63,0.0044,131.599,201273,0
0.444,0.00158,-20.905,0.432,0.0114,0.000525,0.115,0.192,173.102,377453,3
0.557,0.698,-7.471,0.039,0.472,0.0,0.057,0.677,112.479,158720,1
0.441,0.394,-9.047,0.0286,0.873,0.00261,0.106,0.098,84.255,236834,2
0.0766,0.0563,-26.379,0.0387,0.949,0.968,0.0982,0.0309,78.397,241846,4
0.46,0.0607,-23.886,0.0646,0.993,0.957,0.107,0.154,66.502,131837,4
0.618,0.223,-13.784,0.696,0.134,0.0,0.134,0.268,171.51,468453,3
0.355,0.953,-5.616,0.18,0.0149,0.000474,0.113,0.272,197.856,304644,0
0.21,0.0631,-23.82,0.0339,0.992,0.917,0.266,0.0389,95.857,343387,4
0.349,0.123,-14.247,0.0333,0.968,0.375,0.275,0.138,45.646,292413,4
0.347,0.331,-7.104,0.032,0.899,3.92e-05,0.116,0.118,127.449,250000,2
0.293,0.849,-7.557,0.0656,0.00035,0.797,0.127,0.246,124.132,311547,0
0.326,0.0971,-16.226,0.0337,0.976,0.951,0.0784,0.0389,74.724,200385,4
0.107,0.0576,-25.224,0.0393,0.8,0.65,0.0841,0.034,88.956,2675960,4
0.838,0.409,-7.782,0.578,0.0311,0.0,0.202,0.681,157.99,135570,1
